r,f_simulation_mean,valid_trajectories_count
0.0,,0
0.02560828828828829,0.003265613715603343,252
0.05121657657657658,0.006190593470681185,300
0.07682486486486487,0.009286998482577651,300
0.10243315315315316,0.012384729620716328,300
0.12804144144144144,0.015484225182176091,300
0.15364972972972973,0.018585942329470695,300
0.17925801801801802,0.021690315717065964,300
0.2048663063063063,0.02479780094995918,300
0.2304745945945946,0.027908830905238328,300
0.2560828828828829,0.031023857622027126,300
0.28169117117117115,0.034143348706942696,300
0.30729945945945947,0.03726774328169186,300
0.3329077477477478,0.040397504198311576,300
0.35851603603603605,0.0435330747378881,300
0.3841243243243243,0.04667492556478534,300
0.4097326126126126,0.04982352723953176,300
0.43534090090090094,0.05297934678261359,300
0.4609491891891892,0.056142818918396314,300
0.48655747747747746,0.05931445690994077,300
0.5121657657657658,0.06249469787391857,300
0.5377740540540541,0.06568408052449126,300
0.5633823423423423,0.06888302204054558,300
0.5889906306306306,0.07209208041335656,300
0.6145989189189189,0.0753116814107124,300
0.6402072072072073,0.07854238651975379,300
0.6658154954954956,0.08178465311074205,300
0.6914237837837838,0.08503899902127454,300
0.7170320720720721,0.08830594311401017,300
0.7426403603603604,0.09158603947869913,300
0.7682486486486486,0.09487976253042668,300
0.7938569369369369,0.09818766135710766,300
0.8194652252252252,0.10151027599786175,300
0.8450735135135136,0.10484818769430092,300
0.8706818018018019,0.10820193046639347,300
0.8962900900900901,0.1115720220176701,300
0.9218983783783784,0.11495909553881899,300
0.9475066666666667,0.11836369377892755,300
0.9731149549549549,0.12178645828468534,300
0.9987232432432432,0.12522794659266373,300
1.0243315315315316,0.12868873790729515,300
1.0499398198198198,0.13216947857133368,300
1.0755481081081082,0.13567082298379607,300
1.1011563963963964,0.13919334950356838,300
1.1267646846846846,0.14273779957379265,300
1.152372972972973,0.14630468054733206,300
1.1779812612612612,0.14989481927473225,300
1.2035895495495497,0.15350881004727082,300
1.2291978378378379,0.15714736273318414,300
1.254806126126126,0.16081122890338317,300
1.2804144144144145,0.16450113224781807,300
1.3060227027027027,0.16821780762997698,300
1.3316309909909911,0.17196194186074423,300
1.3572392792792793,0.17573442476773868,300
1.3828475675675675,0.1795358331017104,300
1.408455855855856,0.18336715309505625,300
1.4340641441441442,0.18722920080462382,300
1.4596724324324324,0.19112276550032536,300
1.4852807207207208,0.19504872854369543,300
1.510889009009009,0.1990079375854829,300
1.5364972972972972,0.20300131107714517,300
1.5621055855855857,0.20702978968962887,300
1.5877138738738739,0.21109429062831223,300
1.6133221621621623,0.2151956984509972,300
1.6389304504504505,0.2193352669336293,300
1.6645387387387387,0.223513722173616,300
1.6901470270270271,0.2277321474442888,300
1.7157553153153153,0.2319916413324149,300
1.7413636036036038,0.23629341148346517,300
1.766971891891892,0.24063849073035076,300
1.7925801801801802,0.24502779809419778,300
1.8181884684684686,0.2494629887237874,300
1.8437967567567568,0.2539448969419278,300
1.869405045045045,0.25847506737942155,300
1.8950133333333334,0.26305448271090415,300
1.9206216216216216,0.2676845638346927,300
1.9462299099099098,0.2723666627338498,300
1.9718381981981983,0.2771024109468357,300
1.9974464864864865,0.2818930422273676,300
2.0230547747747747,0.28673986475794566,300
2.048663063063063,0.29164474378199,300
2.0742713513513515,0.2966089860642824,300
2.0998796396396395,0.301634451837061,300
2.125487927927928,0.3067226923246343,300
2.1510962162162164,0.31187540164439687,300
2.1767045045045044,0.31709430204263905,300
2.202312792792793,0.3223815855347407,300
2.2279210810810812,0.32773883822245736,300
2.253529369369369,0.3331680049489171,300
2.2791376576576576,0.3386714480913997,300
2.304745945945946,0.34425085398697186,300
2.3303542342342345,0.3499085658247323,300
2.3559625225225225,0.3556470415739688,300
2.381570810810811,0.3614682824850172,300
2.4071790990990993,0.3673751051841998,300
2.4327873873873873,0.37336950858157575,300
2.4583956756756757,0.37945471788259844,300
2.484003963963964,0.3856328070946173,300
2.509612252252252,0.39190687453574713,300
2.5352205405405406,0.39827992865218687,300
2.560828828828829,0.4047551182594459,300
2.586437117117117,0.4113349717430932,300
2.6120454054054054,0.4180235049909649,300
2.637653693693694,0.42482364910682546,300
2.6632619819819823,0.43173896762907155,300
2.6888702702702703,0.43877355467491497,300
2.7144785585585587,0.44593082796633593,300
2.740086846846847,0.4532149484600173,300
2.765695135135135,0.46062982254286067,300
2.7913034234234235,0.46818045563241434,300
2.816911711711712,0.4758712257667082,300
2.84252,0.4837060670754324,300
2.8681282882882884,0.4916911462137534,300
2.893736576576577,0.4998308948537906,300
2.9193448648648648,0.5081312493896756,300
2.944953153153153,0.5165977770717674,300
2.9705614414414416,0.525236249778563,300
2.9961697297297296,0.5340532449439547,300
3.021778018018018,0.5430554581433591,300
3.0473863063063065,0.5522493238193256,300
3.0729945945945945,0.5616424180516956,300
3.098602882882883,0.571242726068786,300
3.1242111711711713,0.5810577079935001,300
3.1498194594594597,0.5910967574672413,300
3.1754277477477477,0.6013674894376106,300
3.201036036036036,0.6118813946307555,300
3.2266443243243246,0.6226465003095928,300
3.2522526126126126,0.6336743463127482,300
3.277860900900901,0.6449760694435073,300
3.3034691891891894,0.6565630146629792,300
3.3290774774774774,0.6684478629536941,300
3.354685765765766,0.6806449324537881,300
3.3802940540540543,0.6931680888007835,300
3.4059023423423422,0.7060301253825445,300
3.4315106306306307,0.7192499671895155,300
3.457118918918919,0.7328443490264813,300
3.4827272072072075,0.7468271789300994,300
3.5083354954954955,0.7612255644369289,300
3.533943783783784,0.7760538897981724,300
3.5595520720720724,0.791334546607074,300
3.5851603603603603,0.8070967363879556,300
3.6107686486486488,0.8233611755435208,300
3.636376936936937,0.8401532490646098,300
3.661985225225225,0.857511245619835,300
3.6875935135135136,0.8754570810632276,300
3.713201801801802,0.894030941473516,300
3.73881009009009,0.9132593308818381,300
3.7644183783783784,0.9330955178430228,300
3.790026666666667,0.9535614595603732,300
3.815634954954955,0.9747364693810124,300
3.8412432432432433,0.9966570722064696,300
3.8668515315315317,1.019304218015161,300
3.8924598198198197,1.0427114696032995,300
3.918068108108108,1.0669818668049909,300
3.9436763963963966,1.0920756595988874,300
3.969284684684685,1.1180312693588186,300
3.994892972972973,1.144968985314404,300
4.020501261261261,1.1728400778072003,300
4.046109549549549,1.2016984554862957,300
4.071717837837838,1.2316984765338876,300
4.097326126126126,1.2628472756519362,300
4.122934414414415,1.2951916135868866,300
4.148542702702703,1.3287953593793929,300
4.1741509909909915,1.3636513690045788,300
4.199759279279279,1.3998580228065909,300
4.2253675675675675,1.4347488634554193,300
4.250975855855856,1.465598348309053,300
4.276584144144144,1.4943040640882566,300
4.302192432432433,1.5223991183856336,300
4.327800720720721,1.5500477607265735,300
4.353409009009009,1.573930039612162,300
4.379017297297297,1.5935479911285981,300
4.404625585585586,1.6135542786452868,300
4.430233873873874,1.6314934125490357,300
4.4558421621621624,1.6460492695935736,300
4.481450450450451,1.6581076558760042,300
4.507058738738738,1.6710311203931667,300
4.532667027027027,1.6780114054962372,300
4.558275315315315,1.6829952939344257,300
4.583883603603604,1.6880092083542428,300
4.609491891891892,1.6939296199426817,300
4.6351001801801806,1.6992132771989479,300
4.660708468468469,1.7044417218892283,300
4.6863167567567565,1.709454161079622,300
4.711925045045045,1.7127423325602686,300
4.737533333333333,1.717969926458361,300
4.763141621621622,1.726612964812992,300
4.78874990990991,1.7377642707325898,300
4.814358198198199,1.7466900901153695,300
4.839966486486486,1.7538697644430863,300
4.865574774774775,1.7620547703148062,300
4.891183063063063,1.7717924296303067,300
4.9167913513513515,1.7798622937834996,300
4.94239963963964,1.7864329132921095,300
4.968007927927928,1.7944207217622588,300
4.993616216216217,1.8033462813690313,300
5.019224504504504,1.8117528244807375,300
5.044832792792793,1.8184149082425938,300
5.070441081081081,1.8292151509000178,300
5.09604936936937,1.8408535130811332,300
5.121657657657658,1.8523510498410152,300
5.147265945945946,1.8611378266964596,300
5.172874234234234,1.8682585577799584,300
5.198482522522522,1.8729531072169716,300
5.224090810810811,1.8771217323603022,300
5.249699099099099,1.881619357814941,300
5.275307387387388,1.8861602896904295,300
5.300915675675676,1.8923289383184208,300
5.3265239639639645,1.8993066138607413,300
5.352132252252252,1.907202657318367,300
5.3777405405405405,1.9151602758265567,300
5.403348828828829,1.9238772486661362,300
5.428957117117117,1.9318854699112278,300
5.454565405405406,1.9394669170117038,300
5.480173693693694,1.9487775202372017,300
5.505781981981982,1.960747229742546,300
5.53139027027027,1.9691565082875437,300
5.556998558558559,1.978693460832666,300
5.582606846846847,1.989720476078073,300
5.6082151351351355,2.002674781686379,300
5.633823423423424,2.0178680484829177,300
5.659431711711711,2.0310288478752363,300
5.68504,2.042121045089613,300
5.710648288288288,2.0533000364040044,300
5.736256576576577,2.0662473505322496,300
5.761864864864865,2.0819569266180755,300
5.787473153153154,2.099486056279409,300
5.813081441441442,2.115229424279903,300
5.8386897297297295,2.131255736533911,300
5.864298018018018,2.149216486678946,300
5.889906306306306,2.16425434693142,300
5.915514594594595,2.1781413626281947,300
5.941122882882883,2.1916977712004724,300
5.966731171171172,2.204555101410321,300
5.992339459459459,2.216112308248277,300
6.017947747747748,2.22726418034206,300
6.043556036036036,2.2361350904531414,300
6.0691643243243245,2.245543378383665,300
6.094772612612613,2.2543666112895226,300
6.120380900900901,2.26427383828261,300
6.145989189189189,2.271939240222191,300
6.171597477477477,2.279361696379155,300
6.197205765765766,2.2891747591495086,300
6.222814054054054,2.2980458512608304,300
6.248422342342343,2.303707166021809,300
6.274030630630631,2.3083534468003624,300
6.2996389189189195,2.3135469061258678,300
6.325247207207207,2.319955328318056,300
6.350855495495495,2.325682900710164,300
6.376463783783784,2.33162807105786,300
6.402072072072072,2.3385356850695493,300
6.427680360360361,2.3451860500307444,300
6.453288648648649,2.3518143766751396,300
6.478896936936937,2.358034450535814,300
6.504505225225225,2.364485242940125,300
6.5301135135135135,2.371119993295176,300
6.555721801801802,2.3783902326024426,300
6.58133009009009,2.386288695451687,300
6.606938378378379,2.396520689364566,300
6.632546666666667,2.4066552228765543,300
6.658154954954955,2.4176056769813545,300
6.683763243243243,2.430254952208724,300
6.709371531531532,2.4446428511812384,300
6.73497981981982,2.459216695616993,300
6.7605881081081085,2.4763448586150685,300
6.786196396396397,2.49505224070208,300
6.8118046846846845,2.515536360749577,300
6.837412972972973,2.5354391125282967,300
6.863021261261261,2.5538336034736093,300
6.88862954954955,2.5746394445579455,300
6.914237837837838,2.5954492803992313,300
6.939846126126127,2.6170796049101863,300
6.965454414414415,2.6384568545538043,300
6.991062702702703,2.6619000998925073,300
7.016670990990991,2.6855305163791168,300
7.042279279279279,2.709633065243896,300
7.067887567567568,2.733595173209898,300
7.093495855855856,2.758824281941011,300
7.119104144144145,2.7840227429207736,300
7.144712432432432,2.808519924596351,300
7.170320720720721,2.8317832434231804,300
7.195929009009009,2.8530752973541422,300
7.2215372972972975,2.874535867505644,300
7.247145585585586,2.8964277878820113,300
7.272753873873874,2.91975145572169,300
7.298362162162162,2.9447046396811256,300
7.32397045045045,2.9664165732422423,300
7.349578738738739,2.984660247725734,300
7.375187027027027,3.0016330280286967,300
7.400795315315316,3.018918919513203,300
7.426403603603604,3.0372412962220117,300
7.4520118918918925,3.053351356957808,300
7.47762018018018,3.067932988767621,300
7.5032284684684685,3.080360914263707,300
7.528836756756757,3.089563048016798,300
7.554445045045045,3.0993399518667655,300
7.580053333333334,3.109250836849523,300
7.605661621621622,3.119726757885663,300
7.63126990990991,3.1300808284057653,300
7.656878198198198,3.14175087523204,300
7.682486486486487,3.1547934750331046,300
7.708094774774775,3.168159426614525,300
7.733703063063063,3.1799352179031373,300
7.759311351351352,3.1918452002649103,300
7.784919639639639,3.204295696367722,300
7.810527927927928,3.2177599325419637,300
7.836136216216216,3.2323680694614185,300
7.861744504504505,3.2474596850266284,300
7.887352792792793,3.262771355081204,300
7.9129610810810815,3.2793794192620993,300
7.93856936936937,3.296957600423255,300
7.9641776576576575,3.316773743073269,300
7.989785945945946,3.33861931110234,300
8.015394234234234,3.362122253678002,300
8.041002522522522,3.384657413887838,300
8.066610810810811,3.4070191802175622,300
8.092219099099099,3.4278707627680842,300
8.117827387387388,3.4478516204190828,300
8.143435675675676,3.4681932744462762,300
8.169043963963965,3.487624248365302,300
8.194652252252252,3.508895403323987,300
8.22026054054054,3.5296304272020804,300
8.24586882882883,3.551716140981194,300
8.271477117117117,3.5524879582761297,299
8.297085405405406,3.5525988201761125,298
8.322693693693694,3.5499930981723136,297
8.348301981981983,3.547625712984907,296
8.37391027027027,3.56641243348774,296
8.399518558558558,3.586962154328357,296
8.425126846846847,3.589377689585866,295
8.450735135135135,3.614261176095406,295
8.476343423423424,3.6404624959351937,295
8.501951711711712,3.642114942232378,294
8.52756,3.643902989628233,293
8.553168288288289,3.6248714340685786,291
8.578776576576576,3.6472267506983997,291
8.604384864864866,3.668694228432665,291
8.629993153153153,3.6901695435178374,291
8.655601441441442,3.7141399655171874,291
8.68120972972973,3.69583251337708,289
8.706818018018017,3.7202297938650264,289
8.732426306306307,3.7008542712580996,287
8.758034594594594,3.721843410109399,287
8.783642882882884,3.7427202725423467,287
8.809251171171171,3.7627604644047743,287
8.83485945945946,3.7832209064976157,287
8.860467747747748,3.7329768945539348,284
8.886076036036036,3.745532075172087,284
8.911684324324325,3.7354012709893496,283
8.937292612612612,3.7461604727876554,283
8.962900900900902,3.7570146491468837,283
8.98850918918919,3.7696859255643336,283
9.014117477477477,3.7836717625341554,283
9.039725765765766,3.7972509315842635,283
9.065334054054054,3.788504840617284,282
9.090942342342343,3.8013813746239067,282
9.11655063063063,3.8115989419682137,282
9.14215891891892,3.823659595479961,282
9.167767207207207,3.814975513961803,281
9.193375495495495,3.8299176286266423,281
9.218983783783784,3.825035955690487,280
9.244592072072072,3.8425705906709107,280
9.270200360360361,3.8597724326149163,280
9.295808648648649,3.8767377995976795,280
9.321416936936938,3.894961669237419,280
9.347025225225225,3.914308098909495,280
9.372633513513513,3.9338240096697032,280
9.398241801801802,3.9311029980912684,279
9.42385009009009,3.92553554042493,278
9.44945837837838,3.9166969302810326,277
9.475066666666667,3.928102980357804,277
9.500674954954956,3.9412139982896774,277
9.526283243243244,3.9334175087369956,276
9.551891531531531,3.947618093875314,276
9.57749981981982,3.937457336885056,275
9.603108108108108,3.9259790664322725,274
9.628716396396397,3.9119163555685237,273
9.654324684684685,3.919435524184178,273
9.679932972972972,3.92793856181424,273
9.705541261261262,3.9145475028966312,272
9.73114954954955,3.9232988615928663,272
9.756757837837839,3.910921708343778,271
9.782366126126126,3.9204228856451757,271
9.807974414414415,3.9319616187422852,271
9.833582702702703,3.8975268089398014,269
9.85919099099099,3.9058105814169273,269
9.88479927927928,3.9147804957404935,269
9.910407567567567,3.9222839586140332,269
9.936015855855857,3.9305320024652675,269
9.961624144144144,3.9178297199015257,268
9.987232432432434,3.9265511284502757,268
10.012840720720721,3.9353713505441537,268
10.038449009009009,3.9213237666373786,267
10.064057297297298,3.9071348390708387,266
10.089665585585585,3.9146595270766706,266
10.115273873873875,3.8999668134404404,265
10.140882162162162,3.910196493794169,265
10.16649045045045,3.874643971995612,263
10.19209873873874,3.8858146261280666,263
10.217707027027027,3.873451009023715,262
10.243315315315316,3.8817310416542568,262
10.268923603603604,3.8882759369952224,262
10.294531891891893,3.870088211862602,261
10.32014018018018,3.8737277531386454,261
10.345748468468468,3.8762057416390316,261
10.371356756756757,3.878357543710118,261
10.396965045045045,3.88116002872751,261
10.422573333333334,3.8831845758058576,261
10.448181621621622,3.8856500336313995,261
10.473789909909911,3.888532930288927,261
10.499398198198199,3.8928827906057855,261
10.525006486486486,3.8744311998529075,260
10.550614774774775,3.8781213640106524,260
10.576223063063063,3.8569541402014167,259
10.601831351351352,3.8598144471737523,259
10.62743963963964,3.8368063282904714,258
10.653047927927929,3.813499191198576,257
10.678656216216217,3.814815028961654,257
10.704264504504504,3.8170718768877827,257
10.729872792792793,3.8218684103139635,257
10.755481081081081,3.827858754882905,257
10.78108936936937,3.8345651680845254,257
10.806697657657658,3.7938801356667256,255
10.832305945945945,3.7752293476888172,254
10.857914234234235,3.7803034307161743,254
10.883522522522522,3.784336979856745,254
10.909130810810812,3.7894929870663225,254
10.9347390990991,3.795502339922059,254
10.960347387387388,3.802973950648236,254
10.985955675675676,3.8111514711798735,254
11.011563963963964,3.8208268399679697,254
11.037172252252253,3.807538826424066,253
11.06278054054054,3.794478590305202,252
11.08838882882883,3.807044148736334,252
11.113997117117117,3.8199618779902913,252
11.139605405405407,3.7820917030045194,250
11.165213693693694,3.792059853327146,250
11.190821981981982,3.8024931501448935,250
11.216430270270271,3.8135403218806903,250
11.242038558558558,3.8238940985747782,250
11.267646846846848,3.8324726714576673,250
11.293255135135135,3.8412890779885775,250
11.318863423423423,3.8518918841672694,250
11.344471711711712,3.8605860749461276,250
11.37008,3.8168792963277167,248
11.395688288288289,3.7949842942700562,247
11.421296576576577,3.797565058743939,247
11.446904864864866,3.802254929775516,247
11.472513153153153,3.808903824446826,247
11.498121441441441,3.8172466129940936,247
11.52372972972973,3.8262952184982715,247
11.549338018018018,3.758983302161706,244
11.574946306306307,3.7656933657542297,244
11.600554594594595,3.773119790375675,244
11.626162882882884,3.7550447041323896,243
11.651771171171172,3.7615119768258793,243
11.677379459459459,3.7685462358205912,243
11.702987747747748,3.7476975417844263,242
11.728596036036036,3.75208642134452,242
11.754204324324325,3.7311921672747745,241
11.779812612612613,3.7363551817974643,241
11.8054209009009,3.7167267279902245,240
11.83102918918919,3.7247230741981947,240
11.856637477477477,3.678283618349118,238
11.882245765765767,3.6841493859243655,238
11.907854054054054,3.689276015861421,238
11.933462342342343,3.639553994904944,236
11.959070630630631,3.642519813151683,236
11.984678918918918,3.6438766705236487,236
12.010287207207208,3.645682797517022,236
12.035895495495495,3.6208316200857853,235
12.061503783783785,3.596022496248157,234
12.087112072072072,3.5979740385565635,234
12.112720360360361,3.5999526798933883,234
12.138328648648649,3.572311616089805,233
12.163936936936937,3.5713684289728675,233
12.189545225225226,3.5715000900641023,233
12.215153513513513,3.5432517488424407,232
12.240761801801803,3.4835655431693437,230
12.26637009009009,3.4768135083979717,230
12.291978378378378,3.4399751158472798,229
12.317586666666667,3.4293051544205446,229
12.343194954954955,3.4166370267328428,229
12.368803243243244,3.4011468934579465,229
12.394411531531532,3.3849033060595977,229
